AbsRMS_mean,RelRMS_mean,Mv_t_1,Mv_t_2,Mv_t_3,Mv_t_4,Mv_t_5,Mv_t_6,Mv_r_1,Mv_r_2,Mv_r_3,Mv_r_4,Mv_r_5,Mv_r_6,MvReg_mean_1,MvReg_mean_2,MvReg_mean_3,MvReg_mean_4,MvReg_mean_5,MvReg_mean_6,MvReg_mean_7,MvReg_mean_8,MvReg_mean_9,MvReg_mean_10,MvReg_mean_11,MvReg_mean_12,mFD
0.845553433158995,0.107201332149582,16.094199,352.244415,916.328759999998,60,697,1152,0,0,0,0,0,0,0.0290808776150628,0.231844117677824,0.484629445606693,-0.510037826882845,-0.215184877615063,-0.0412168064853556,0.000236915271966527,0.000710516736401672,0.0022120789748954,-0.00158324581589958,-0.000785239016736403,-2.16354602510463e-05,0.19382941667739
0.92569597829498,0.222029780706067,122.363959,430.839172999999,972.945107000001,217,673,1123,220.484995,65.566083,0,85,22,0,0.0458446140167364,0.292830109832636,0.489505906903766,0.1036865,0.253995903242678,-0.00882125261506279,0.000335177824267782,0.00116770135983264,0.000318660041841003,0.00264621391213389,0.001324875,0.000463400627615063,0.423164818990086
0.523070583158996,0.078213873294979,0,30.521681,23.611818,0,106,79,0,0,0,0,0,0,-0.117989463912134,0.0578298153765691,-0.0217132934100419,-0.460812748430963,0.3501198833682,-0.0979062175732217,-0.000480164748953975,-6.62468619246862e-05,-0.000407994246861925,-0.00204032269874477,0.00150521286610879,-0.000595732740585773,0.133881695910076
1.4397541875,0.169410078927824,61.474949,619.176490000001,461.397566,201,676,607,1285.130367,0,0,275,0,0,-0.127868813284519,0.349981626569038,0.0188417405857743,-0.128833269874477,-0.145544400627615,-0.0395277991631799,-8.05350418410048e-05,0.000543187238493724,-0.000283111924686194,-0.00136422071129707,0.000115041317991633,0.000501128661087867,0.285776797907445
1.38120246380753,0.131110760109833,75.926953,157.83699,827.401538999999,176,509,1308,2.593207,0,0,1,0,0,-0.00875118776150639,0.157295416841004,0.431737139121338,-0.6667280041841,-0.0445091155857741,-0.104898086820084,9.00062761506276e-05,-4.69926778242679e-05,0.000974968619246862,-0.00309157479079498,9.48138075313807e-05,5.71459205020926e-05,0.247955839041526
1.40489674450837,0.100310551401674,0.537233,220.466164,490.753651,2,496,619,2.017785,0,0,1,0,0,-0.0018930130753138,0.108424967050209,0.171376769874477,-1.12022206694561,-0.0733496349372386,-0.00316086924686191,-4.85355648535616e-07,-8.83106694560672e-05,6.56956066945599e-05,-0.00360453974895398,-0.00016109989539749,-2.92175732217572e-05,0.177709032632379
0.293099488441422,0.0672129986349372,0,226.214572,3.913224,0,536,15,0,0,0,0,0,0,-0.0213055005230126,0.200141192468619,0.0774738488493723,-0.0125992703974895,0.15456757583682,-0.0903357939330544,-5.85941422594143e-05,0.000441117154811715,-0.000234350941422594,-0.000266131276150627,0.000504934100418411,-0.000236345188284519,0.11652589613209
0.162939964905858,0.0725232400418411,0,193.147713,0.251629,0,578,1,0,0,0,0,0,0,0.0148269775104602,0.1902672541841,0.0609705653765691,-0.146693770920502,0.0211533258368201,-0.00282246286610878,1.78614016736402e-05,0.00015653190376569,-0.000149649581589958,-0.00048992050209205,8.88211297071129e-05,2.29539748953975e-05,0.116627794000288
0.644694564173641,0.155960654848326,1.447769,167.107836,673.401936,5,437,1278,108.231274,0,0,37,0,0,-0.00514413127615063,0.0485026035564854,0.371751327928871,-0.507202442991631,0.0814323321129707,-0.0338168211297072,-9.26778242677869e-07,0.000250605648535564,0.000581181485355649,0.000228614016736403,-8.23472803347282e-05,-0.000594653242677824,0.236437395189266
0.411869835669456,0.070977777751046,0,186.590696,371.623474,0,562,858,0,0,0,0,0,0,0.0176089968619247,0.118388754184101,0.266734915271966,-0.462682593096234,0.00467525889121336,-0.00587401255230121,2.61799163179917e-05,0.000297415271966526,0.000467821129707113,-0.00146748587866109,-3.67379707112971e-05,-0.000125230125523013,0.120306025578466
0.529803247594143,0.103964163394351,0,273.315239,0.482114,0,706,1,3.330317,0,0,1,0,0,0.0248761025104603,0.189948505753139,-0.261494960774059,0.130955578974896,0.0215427316945607,-0.00580052876569037,3.26166317991632e-05,0.000427250523012553,-0.00165469979079498,0.00103992416317991,1.43838912133892e-05,5.88535564853556e-05,0.164852031297175
1.02739208513598,0.125216824466527,4.94228,686.315214999999,769.786722,12,1241,1171,26.125156,0,0,8,0,0,0.0537843838912134,0.290366450836819,0.342878992677824,-0.308092091527197,0.0704928111924687,0.0412017343096234,9.24199790794982e-05,0.000920762552301255,0.000778949267782426,0.000798814853556487,-0.00022340010460251,0.000248721757322176,0.216733882352817
0.483398429021966,0.0651688517677825,0,129.509527,336.432478,0,408,771,0,0,0,0,0,0,0.0171640575313807,0.132879314330544,0.264384982740586,-0.324515285041841,-0.0310665047071131,-0.0734131673640169,1.41453974895397e-05,0.000404955543933054,0.000287861924686192,-0.00125358525104603,-0.000114471757322176,-0.000232899581589958,0.107227282150366
1.57091359738494,0.217408800643306,198.935582,203.811124,1355.223323,434,422,1048,6.628663,0,0,3,0,0,0.136746329497908,-0.000966098849372488,0.636404822698744,-1.58935359989539,-0.140649665794979,-0.0267737301255229,0.000958375523012551,-0.000697862447698745,0.00207245868200837,-0.00606319403765691,-0.000353603556485355,0.000571069560669455,0.378078719701537
1.57993480763598,0.142171542683054,0,279.242642,728.748577,0,710,1153,0,0,0,0,0,0,-0.00900986349372385,0.0566486673640166,0.415181572698745,-2.22763674267782,-0.0694105,-0.0361528943514646,9.93708158995816e-05,-0.000504620292887029,0.000695734832635983,-0.00426922489539749,-0.000242997384937239,-0.000265921548117154,0.248691665140003
0.826423902667362,0.138784702667364,125.751451,41.952117,341.609895,237,139,598,0,0,12.486182,0,0,5,-0.0175215026150627,-0.104362668933054,0.0870833488493724,-0.529699389644351,-0.220614308054393,-0.122159302824268,-0.000261016736401674,-0.000981009937238494,-0.000428095711297071,-0.00216926935146443,-0.000922576359832637,-0.000689915794979079,0.268217254986799
0.831207149790794,0.117190971323222,5.897847,195.083046,349.680513,19,522,803,0,0,0,0,0,0,0.0372663148535565,0.0845446417364016,0.169444486924686,-0.396840612970711,-0.112288353033473,-0.0916301725941425,0.000197049686192469,0.000508310669456068,1.24994769874479e-05,0.000205689330543935,-0.000580899058577405,-0.000424713912133892,0.205284844600757
0.645540806956068,0.11075292709205,0,254.084889,156.497735,0,516,434,0,0,0,0,0,0,-0.0141135611924686,0.164801244769874,0.0913762118200837,-0.306695917364017,-0.0686089670502093,-0.0596310036610878,-4.15810669456066e-05,0.000560798117154811,-0.000401122907949791,-0.000259149581589956,-0.00013068410041841,-0.000190825836820084,0.189116076119378
0.624573374006278,0.124763765376569,102.611386,295.101826,2.681,255,721,9,0,0,0,0,0,0,0.0705243054393307,0.248780076359833,-0.259288992154811,0.326511177301255,-0.352810908472803,0.0128843525104602,0.000194927824267783,0.000605939330543933,-0.00122593880753138,0.00136161349372385,-0.00111720868200837,-2.16657949790797e-05,0.229871791340617
0.684810110094143,0.108434299612971,0,40.322007,217.511631,0,130,622,0,0,0,0,0,0,0.00969583525104602,0.0765266710251045,-0.32657322332636,-0.159249275104602,0.185339781903766,-0.203137137029289,-0.000109202405857741,4.17154811715492e-06,-0.00127624058577406,-0.000684432531380752,0.000696299686192468,-0.000785329497907948,0.202385067811511
0.354029177510459,0.0956092122384939,0.322266,138.537066,25.167814,1,394,87,0,0,0,0,0,0,0.0112730711297071,0.147217005753138,0.0340306391213389,-0.372762600941422,-0.0414486056485356,-0.0078853608786611,8.11767782426776e-05,0.000383149058577405,-0.000325962866108785,-0.000833276150627614,-0.000188399581589958,2.49021966527196e-05,0.154835959718208
0.781147034257324,0.169886393776151,163.153346,158.916542,612.39182,403,336,929,36.134156,0,0,11,0,0,0.0911309707112971,0.124919564330544,0.32296167416318,-0.55706782583682,0.0152413253138074,0.216077855125523,0.000144633891213389,0.000852729602510461,0.000227320606694564,0.00030152248953975,-0.00020002510460251,0.00043780910041841,0.300636841320601
0.957487041579497,0.180580120763599,0,743.730046,242.810895,0,1057,388,529.683672,0,0,205,0,0,-0.0142045523012551,0.4138204958159,-0.0939813425732217,0.951283474372386,0.107640790271967,-0.0364404612970713,-5.89304393305439e-05,0.00206074215481171,0.000255129184100416,0.00338087029288703,0.000304758891213389,-0.000365380753138075,0.29734996228022
1.17816521711297,0.166870706626569,19.028872,699.401906999999,1824.869555,51,1241,1572,69.949092,0,0,26,0,0,0.0496426464435146,0.414424332112971,0.927191683577406,-0.413508433054394,0.0199587123430963,-0.0360552060669456,0.00020742520920502,0.000723048640167365,0.00183493462343096,-0.000325554393305437,-0.000313837866108787,9.32248953974895e-05,0.299799024540337
2.20321708739539,0.215658422751046,100.088112,198.777917,2184.941404,155,346,1520,330.772316,0,0,113,0,0,-0.125632447175732,-0.0345358812761506,1.12319376359832,-1.06297203190377,0.0168727018828451,-0.423905431485357,-0.00077363650627615,-0.000134498430962344,0.00328313859832636,-0.00396734257322175,0.000292532426778244,-0.00199726150627615,0.387085977327029
0.309910930606695,0.096819026710251,0,439.259523,3.472573,0,752,7,0,0,0,0,0,0,0.0230715611924686,0.26922322541841,-0.106282498953975,0.0318830146443513,0.0398102118200837,-0.00643833054393303,-2.90601464435147e-05,0.00056109518828452,-0.000457270397489539,-8.35156903765693e-05,0.000233438807531381,4.05444560669457e-05,0.16208129846249
1.45201609513598,0.157813850972803,36.990673,202.893073,511.562849,119,486,759,0,0,0,0,0,0,0.0707814524058576,0.00406191527196651,0.277345763598326,-1.23198395083682,-0.130153069037657,0.111071256799163,0.000283975941422595,-0.00148666631799163,0.00100341527196653,-0.00640714853556487,-0.000524232217573222,0.00060987709205021,0.2759850566794
0.301099388284518,0.0692505627301256,0,155.124808,22.024768,0,422,72,0,0,0,0,0,0,0.00976274633891213,0.191203968619247,0.0424173525104602,0.213591059623431,-0.0572148797071129,0.0716884032426777,9.72505230125523e-05,0.000549571652719665,-0.000129084728033473,0.000826533472803347,-0.000255792887029289,0.000399331589958159,0.119315059556117
0.328360693253139,0.0900610282583681,0,146.456893,69.688385,0,486,176,28.820408,0,0,12,0,0,-0.0727978582635984,0.182913139644352,0.012597464958159,0.138892516213389,0.0929359947698747,-0.0243750125523014,-0.000202100941422594,0.000302869246861924,0.000400227510460251,0.000225257322175732,0.000100867154811716,-6.64356694560666e-05,0.16432990751629
0.987660137029289,0.107889684456067,0,64.079459,1228.039026,0,223,1377,0,0,0,0,0,0,0.028749115585774,-0.0112909236401674,0.649120996338913,-0.964554285564852,-0.157189078974895,0.0343338206066946,0.000117106171548117,-0.000435836820083682,0.0020923870292887,-0.00378991213389121,-0.000258309623430961,0.000206349372384938,0.187288604503063
1.04561435297594,0.210850852771967,18.361,745.592460000001,1410.977269,50,1160,1427,22.588461,8.624275,0,9,4,0,0.0247866961297071,0.426271577405858,0.725667237447699,-0.249595397489539,0.295425894351465,-0.144944211820084,3.48258368200835e-05,0.001171625,0.00163201673640168,-0.000598549686192468,0.00115862186192468,-0.000563967573221757,0.390920914597422
0.765678251464437,0.141561910355649,265.827516,377.131976,433.266831,372,794,849,0,0,35.814905,0,0,17,0.113095304393306,0.247103407426778,0.155774983786611,-0.100117867154812,0.0962241317991632,0.190283696129707,0.000484847280334728,0.000427763598326361,-0.000241309623430962,-0.000189688284518828,0.0001729660041841,0.00100977824267782,0.256382550240821
1.00711952620293,0.155292450366109,0,164.651135,703.301031,0,447,1112,10.292958,0,0,5,0,0,-0.066902532949791,0.108267837866109,0.345932608263599,-0.63244319456067,0.075657360878661,-0.304357908472803,-0.000265361924686193,-8.28033472803317e-06,0.000545579497907949,-0.00248029027196652,0.000374519874476987,-0.000777657949790796,0.293896407350823
1.02670158012552,0.18669137209728,17.563453,464.90419,658.421186,55,1016,501,83.313965,0,0,29,0,0,-0.00550562133891216,0.210016455543933,0.202841404288703,-0.434602393305439,0.0937118064853555,-0.116031326359833,-6.8210774058577e-05,0.000678114016736402,0.000586291317991635,-0.000212881799163179,-0.000437569560669455,-0.000277009414225942,0.341124794762959
0.689568616239541,0.130076411035565,0,127.249487,15.756968,0,339,38,5.118805,0,0,2,0,0,-0.150605830020921,0.153982223849373,-0.0862055904811717,-0.335070966004183,0.0925414932008368,-0.277123375,-0.000426041841004185,0.000298708158995816,-0.000745134937238493,-0.000835643305439332,0.000461692468619247,-0.000686261506276149,0.220642855285386
0.619874858158996,0.108390303247908,56.226789,1.897107,160.051533,174,6,433,4.728105,0,0,2,0,0,-0.00233617364016732,-0.00698449110878662,-0.0751056187238493,-0.638621854602511,0.0562100962343096,0.0266433085774058,0.000115233263598327,-0.0001788410041841,-0.000794396443514644,-0.00222896129707113,0.000123971757322176,0.000304998430962343,0.199332274477323
0.424816042364017,0.123991154487448,0,160.662968,124.648114,0,433,187,7.474348,0,0,3,0,0,-0.00521724947698745,0.0851605125523011,-0.0846945643305438,-0.0528372855648535,-0.0238935962343096,-0.00456864225941424,-4.11856694560669e-05,0.00056042520920502,0.000163647489539748,-2.41521966527199e-05,-3.14644351464436e-05,5.21443514644353e-06,0.206197562181461
0.567012500732217,0.044753341459205,0,470.115031,334.376076,0,679,820,0,0,0,0,0,0,-0.000806326882845225,0.337341558054393,0.25476694246862,-0.562811196129706,-0.0403035951882845,-0.0527938111924688,-4.83566945606695e-05,0.000786910564853556,0.000513419456066946,-0.00186271182008368,-0.00016163859832636,-0.000186391213389122,0.0817019540093494
1.00849515732218,0.124319983148535,10.856227,71.439953,574.061778,30,219,634,0,0,0,0,0,0,-0.00828751830543932,-0.0480825768828452,0.342117691422594,-1.36746091631799,-0.0523626098326359,0.0652104225941422,6.72547071129706e-05,-0.00073017520920502,0.00124130177824268,-0.00467230334728033,-7.05413179916318e-05,0.000210274058577405,0.217950157231205
0.917890577222803,0.123814393190376,0,639.486879,456.693049,0,857,626,709.279978,0,0,302,0,0,-0.0382784686192469,0.379751757845189,0.22135634832636,0.213209010460251,-0.0329520292887029,0.090225755753138,-0.000150449267782427,0.000433800732217572,0.00116677039748954,-0.00103507008368201,-0.000250669456066947,-7.88122384937237e-05,0.208538362462759
1.57413728007322,0.145169565407949,49.54963,1170.530768,706.994988999999,144,744,736,1755.315052,0,0,435,0,0,0.00786313075313811,0.625449593096235,0.345397334205021,0.770332525104601,-0.34736340376569,-0.372970658995816,0.000204755753138075,0.00133375732217573,-3.1826882845188e-05,0.00127288389121339,-0.000740380230125525,-0.000498312238493724,0.270733206441901
1.21084347777197,0.329386863865063,87.312907,189.330627,275.557438,250,380,421,166.296186,9.989175,2.937612,40,4,1,0.0367092484309623,0.100213259414226,-0.229309936715481,-0.748383627615062,0.0362876443514644,0.00812045083682009,-0.00017867730125523,-2.15423640167362e-05,-0.00137400470711297,-0.00114537656903765,0.000382850418410041,-0.000374220188284519,0.58928230179806
0.5508353208159,0.166849846548117,0.690792,174.47704,141.956261,2,507,281,0,0,0,0,0,0,0.056200370292887,0.14483720292887,0.0431832766736401,-0.372244418933054,0.120762610878661,0.00587970083682008,0.000174916841004184,0.000423325313807531,-0.000144921548117155,-0.00186846548117155,0.000375718619246862,3.77876569037657e-05,0.268972103335384
1.05394193556485,0.143765294508368,8.74419,15.263319,223.634603,26,42,551,0,15.5385,0,0,6,0,0.000947237447698732,-0.0224580313807532,0.117949163179916,-1.06153893096234,0.105241076882846,-0.0608408368200837,0.000210341527196653,-0.000239507845188285,-0.000391293933054393,-0.0034542280334728,0.000434573221757322,0.000101826359832636,0.26770654205162
0.253600896025104,0.102217812531381,0,358.400138,0.29097,0,840,1,0,0,0,0,0,0,0.00653063912133891,0.256142820083682,-0.00970913859832636,0.0134221574267782,0.00339262552301252,-0.00433582740585776,1.84968619246862e-05,0.000535949267782426,-0.000398379184100418,0.000138804393305439,8.21077405857746e-06,-1.36344142259414e-05,0.161301510555954
0.820545926150628,0.244711614801255,174.415057,668.393326999999,532.797846,362,954,490,310.720795,9.308501,0,87,4,0,0.10403635251046,0.406967616631799,0.130320346757323,0.225332570083682,-0.225519695083682,0.0463011344142259,0.000419396443514645,0.000833069560669456,0.000372915271966528,-0.000111355125523013,-0.000663395920502091,0.000100177824267782,0.458859711298676
0.578454579131801,0.0888756169822176,0,218.065199,915.909676,0,666,1313,0,0,0,0,0,0,-0.0295890910041841,0.205393961297071,0.523247753661088,-0.29795552248954,0.16579199372385,-0.0325864069037658,-8.83242677824269e-05,0.000426157426778241,0.000563512029288704,-0.000744755753138075,0.000471461820083682,-6.88326359832636e-05,0.157612298137124
1.26004227683055,0.15092701835774,207.326576,513.135111999999,82.2981470000001,349,1027,177,1261.106865,0,0,518,0,0,0.164866529811716,0.268430321129707,-0.130489336820084,1.27625284884937,-0.516382652719665,0.258369474372385,0.000683527719665271,0.0011362390167364,-0.00100151778242678,0.00358748849372385,-0.00209884728033473,0.000783742154811716,0.274639245797417
0.309296178556485,0.0784568654445607,0,240.721226,97.5157790000001,0,674,303,0,0,0,0,0,0,0.00601588650627615,0.209016517782427,0.0407897248953974,0.214226163179917,0.00932749006276157,0.0254860815899582,-3.73274058577406e-05,0.000198760983263598,-0.000370590481171548,0.000939896443514646,-0.000154925732217573,0.000117827405857741,0.135274483512836
0.783001980596234,0.105802987646444,0,339.319239,96.2677149999999,0,705,256,0,0,0,0,0,0,-0.066095655334728,0.246372041841004,-0.337179814330544,0.577209131276152,-0.0791895481171549,-0.0448505669456067,-0.000343133368200837,0.000525612447698746,-0.00113344874476987,0.00194473064853557,-0.00035183629707113,-0.000275691945606695,0.189385368369782
0.455791010721757,0.10827335833159,0,50.598409,2.406283,0,167,9,0,0,0,0,0,0,-0.0159709257322176,0.0800368755230128,-0.25868645083682,-0.104435644874477,0.0184159811715481,-0.0334348383891213,-0.00016213859832636,0.000184024581589958,-0.00130760041841005,-0.000237123953974895,0.000193462866108787,-0.000163466527196653,0.180424247260318
0.709971598012553,0.143952119618201,161.804914,485.408603000001,269.806248,458,965,565,9.136098,0,0,4,0,0,0.114408141736402,0.318744439853556,-0.166939639121339,0.308965768828452,-0.320027394874477,0.0561452510460252,-5.3446652719668e-06,0.000594331589958159,-0.000762217573221756,0.000656413179916319,-0.000463760460251046,-0.000148213389121339,0.259349096090431
0.568857794822175,0.0839000657740587,2.483426,216.246284,145.444,7,421,399,0,0,0,0,0,0,-0.092246125,0.163148112447699,-0.0138036114016736,-0.335159157949791,-0.105283750523013,-0.00315149843096217,-0.000404826359832635,0.000311890167364015,-0.000806819560669456,-0.00101604184100419,-0.000348689330543933,-0.000141141736401674,0.1480050847073
0.867534155491632,0.117500543723849,21.626359,92.106246,1641.932448,74,290,1441,5.401101,0,0,2,0,0,-0.153216320606695,-0.29950164330544,0.877066300209206,-1.70892030962343,0.0645385172594142,-0.243013574790795,-7.39299163179918e-05,-0.000185588912133891,0.00226108943514644,-0.00264129916317992,-0.000347460251046024,2.33143305439331e-05,0.202304788511239
0.570461255543931,0.180714948274058,7.596599,142.728011,555.325258,27,384,1127,39.513864,0,0,14,0,0,0.0607080920502092,0.1154068791841,0.326027951359833,-0.219490126569038,0.229811484832635,-0.0310662928870293,0.000144964958158996,0.000425705020920503,0.00116232635983264,0.000477754184100417,0.000856201359832637,-0.000152918933054393,0.304816007655084
0.276375382479079,0.0691622517730124,0,279.503110999999,29.418243,0,678,87,0,0,0,0,0,0,0.00985839853556486,0.194865274058577,0.0189839482217574,-0.0811744225941422,-0.0514398064853557,0.0110865517782427,-3.28033472803349e-06,0.0002167839958159,-0.000510695606694559,-0.000299244769874477,-0.000332896966527196,0.000115280857740586,0.119299869738317
