-1.473,-0.23276,-0.18183,0.0076463,-0.12622,0.13839,-0.04364,-0.057722,0.14333,0.11284
-0.95555,-0.18919,-0.30082,0.10757,-0.10246,0.17285,-0.056633,-0.055724,0.10659,0.10775
-0.80826,-0.17884,-0.35035,0.12438,-0.072492,0.17355,-0.043113,-0.058165,0.10499,0.10708
-0.43585,-0.11469,-0.22625,0.059554,-0.15362,0.13866,-0.11173,-0.071144,0.076428,0.16349
-0.54296,-0.15904,-0.30554,0.05027,-0.1244,0.18134,-0.058152,-0.070373,0.099457,0.16039
-0.40467,-0.1484,-0.30133,0.052627,-0.11377,0.16174,-0.054747,-0.076416,0.088034,0.14684
-0.74095,-0.16264,-0.36484,0.12151,-0.10677,0.1826,-0.044333,-0.076596,0.1067,0.13295
-0.32766,0.0182,-0.28043,0.080319,-0.22417,0.13897,-0.18868,-0.090243,0.042082,0.20268
-0.39528,-0.025596,-0.24721,0.070918,-0.20905,0.13363,-0.17308,-0.086545,0.053486,0.19222
-0.39438,0.036949,-0.24249,0.082505,-0.21702,0.13464,-0.16901,-0.08825,0.041548,0.18679
-0.26408,0.0062856,-0.19013,0.058599,-0.17224,0.097458,-0.14694,-0.072192,0.035072,0.16378
-0.50342,-0.075988,-0.18957,0.053023,-0.18907,0.11055,-0.14882,-0.066117,0.058737,0.15195
-0.56269,-0.24974,-0.13606,-0.024356,-0.17052,0.10031,-0.11841,-0.051896,0.094675,0.14141
-1.0069,-0.073749,-0.22161,0.067261,-0.14594,0.13105,-0.10924,-0.060009,0.059082,0.13433
-0.65394,0.055305,-0.25557,0.17211,-0.05614,0.092316,-0.056722,-0.053245,0.018813,0.066413
-1.2387,-0.20039,-0.12182,-0.01212,-0.1063,0.095229,-0.038154,-0.035083,0.10162,0.10207
-1.3807,-0.28375,-0.13662,-0.030797,-0.13166,0.11982,-0.053955,-0.048264,0.13189,0.11824
-0.064877,0.61419,-0.12872,0.25343,-0.029514,0.074077,-0.14612,-0.02262,-0.12368,0.067087
-0.98572,0.48398,-0.1366,0.19549,-0.03188,0.088044,-0.080845,-0.04222,-0.038901,0.065263
-1.1797,0.097788,-0.216,0.13922,-0.050915,0.11586,-0.052982,-0.048858,0.061106,0.077553
-0.54494,0.5575,-0.23025,0.29033,-0.039678,0.095959,-0.12319,-0.03375,-0.086344,0.067827
0.87314,0.60996,-0.23431,0.36279,-0.037761,0.063237,-0.20509,-0.044096,-0.18576,0.087595
0.47159,0.21892,-0.26549,0.27974,-0.050058,0.06993,-0.16811,-0.053011,-0.083008,0.10456
-0.49518,0.58473,-0.24252,0.26122,-0.040994,0.11908,-0.11151,-0.068615,-0.053742,0.08958
0.23132,0.70188,-0.3315,0.41457,-0.032846,0.11964,-0.19599,-0.061569,-0.13925,0.09203
0.26788,0.67182,-0.052531,0.21648,-0.029269,0.078103,-0.15521,-0.052296,-0.14846,0.075194
0.016073,0.61751,-0.063663,0.16895,-0.04619,0.076086,-0.1176,-0.063437,-0.10001,0.071499
-0.50108,0.535,-0.061932,0.13346,-0.056168,0.097383,-0.084155,-0.055539,-0.057199,0.080756
0.43302,0.68994,-0.19024,0.3214,-0.049533,0.088994,-0.16468,-0.030913,-0.14576,0.072624
-0.83809,0.36434,-0.25675,0.21632,-0.052232,0.1357,-0.10944,-0.070077,0.0011164,0.097374
-1.1629,0.014671,-0.067078,-0.01839,-0.072007,0.094981,-0.040475,-0.050505,0.073951,0.08079
-0.31653,0.17744,0.020745,-0.043344,-0.087139,0.054445,-0.065043,-0.050419,-0.017949,0.097145
0.17648,0.45416,-0.0056436,0.079871,-0.020508,0.051829,-0.091906,-0.053773,-0.088901,0.047186
-0.4092,0.27378,-0.18693,0.15025,-0.035644,0.087453,-0.063033,-0.057687,0.0063996,0.080043
-1.3033,-0.43084,-0.18037,-0.042523,-0.12532,0.12011,-0.036708,-0.044203,0.16843,0.12069
-0.72766,-0.17248,-0.25165,0.073654,-0.11614,0.13338,-0.089744,-0.071177,0.081424,0.13234
-0.61641,-0.1913,-0.32985,0.11868,-0.071984,0.13913,-0.071286,-0.067507,0.079583,0.11501
-0.43632,0.023162,-0.33575,0.1936,-0.05888,0.13624,-0.10938,-0.075686,0.020493,0.11692
-1.1683,-0.33847,-0.23097,0.017046,-0.097042,0.10461,-0.027399,-0.0501,0.13979,0.093037
-1.0304,0.0062524,-0.32177,0.16217,-0.090465,0.13976,-0.069266,-0.059335,0.084999,0.11865
-1.5825,-0.13952,-0.25484,0.072187,-0.11243,0.13961,-0.027993,-0.045057,0.14412,0.10698
-1.3632,0.024178,-0.20572,0.094678,-0.05915,0.094771,-0.013344,-0.03731,0.1087,0.08718
-1.5801,0.033228,-0.16008,0.039044,-0.088212,0.11033,-0.0033672,-0.059003,0.11836,0.097288
-0.37828,0.49842,-0.080147,0.12221,-0.049836,0.091331,-0.087256,-0.049256,-0.054766,0.092202
1.0049,0.48018,-0.060985,0.21285,-0.0089241,0.038414,-0.13561,-0.029857,-0.15728,0.054713
-0.95259,0.16398,-0.13291,0.065118,-0.027003,0.084959,-0.00011914,-0.022205,0.04692,0.043425
-0.1879,0.17876,-0.034573,0.050687,0.016586,0.035707,-0.00082605,-0.01294,-0.01007,0.0022005
-1.0754,-0.091852,-0.15808,0.051637,-0.056778,0.083213,-0.00074697,-0.034503,0.11061,0.063814
-0.75675,-0.19306,-0.18881,0.070088,-0.077298,0.080275,-0.039462,-0.032386,0.083088,0.081483
-0.28338,0.12223,-0.064437,0.057419,-0.019466,0.052482,-0.017299,-0.0065905,0.017582,0.03486
-0.1586,0.4166,0.0050651,0.070883,-0.030783,0.065203,-0.095867,-0.032411,-0.075434,0.060322
-0.92101,-0.15726,-0.37577,0.14373,-0.099119,0.17779,-0.042255,-0.070471,0.10011,0.12947
-0.85281,-0.22369,-0.35314,0.12239,-0.12549,0.1873,-0.09662,-0.069854,0.11205,0.14919
-0.69742,0.2546,-0.38624,0.2925,-0.055462,0.14808,-0.095474,-0.059847,0.017194,0.10297
-0.80989,0.40783,-0.20161,0.19947,-0.048919,0.10566,-0.071465,-0.04352,-0.0019426,0.071624
-0.91405,-0.18324,-0.14892,-0.0042169,-0.18194,0.10873,-0.10804,-0.057756,0.096183,0.14742
-0.51752,-0.1382,-0.16444,0.013307,-0.20635,0.11007,-0.14815,-0.06691,0.06497,0.15351
-0.29575,0.011087,-0.1683,0.062096,-0.18087,0.10081,-0.17836,-0.0683,0.026686,0.13831
-0.64234,0.0030098,-0.24161,0.093972,-0.20298,0.13925,-0.17399,-0.076574,0.0373,0.16429
-0.90476,-0.048458,-0.1825,0.069037,-0.15849,0.10521,-0.12905,-0.062107,0.053427,0.13001
-0.75737,-0.057913,-0.24159,0.080609,-0.22202,0.15147,-0.18962,-0.085148,0.056066,0.18723
-0.84108,-0.18542,-0.13795,0.011008,-0.18,0.11093,-0.12329,-0.052813,0.077329,0.13134
-0.91755,-0.26202,-0.20414,0.0067717,-0.16253,0.12756,-0.10598,-0.061006,0.094258,0.14245
-0.52685,-0.054777,-0.19844,0.06782,-0.15271,0.10713,-0.10926,-0.065891,0.048117,0.13997
-1.5418,-0.36925,-0.085239,-0.077161,-0.10162,0.094267,-0.010568,-0.023591,0.15453,0.078673
-1.4765,-0.33067,-0.078836,-0.090021,-0.12171,0.094218,-0.030473,-0.022781,0.14809,0.092494
-0.36075,0.0068747,-0.20813,0.08251,-0.097243,0.094707,-0.072542,-0.058649,0.01781,0.1242
-1.2771,-0.037909,-0.11426,0.021339,-0.053591,0.09739,-0.032168,-0.0313,0.062458,0.05318
-0.69538,0.20652,-0.078028,0.081248,-0.045546,0.066371,-0.072077,-0.034683,-0.0086846,0.062303
-0.99877,-0.26495,-0.082882,-0.055014,-0.14755,0.085187,-0.080633,-0.037943,0.11088,0.11405
-1.012,-0.27896,-0.071706,-0.057305,-0.12632,0.084735,-0.047243,-0.014892,0.10034,0.090331
-0.36088,-0.22993,-0.10524,-0.01654,-0.14729,0.077633,-0.12324,-0.053453,0.063396,0.10209
-0.36854,-0.19891,-0.18214,0.015468,-0.13869,0.11272,-0.11657,-0.064709,0.071677,0.13929
-0.72559,-0.2564,-0.27494,0.048683,-0.13594,0.16572,-0.080864,-0.068327,0.11749,0.15042
0.41849,0.22729,-0.17542,0.18735,-0.013537,0.094024,-0.16608,0.012679,-0.0719,0.063485
-0.29429,0.33994,-0.30222,0.30237,-0.049063,0.1511,-0.19564,-0.042961,-0.074976,0.098451
0.082371,0.47018,-0.21555,0.26168,-0.13265,0.11403,-0.22446,-0.034115,-0.095115,0.13584
-0.19243,0.034056,-0.37277,0.21388,-0.095707,0.1752,-0.19461,-0.061763,-0.014963,0.13538
0.18944,-0.066674,-0.16381,0.11768,-0.049389,0.11554,-0.089349,-0.014028,-0.0038247,0.060914
0.035816,0.038009,-0.049702,0.0086025,-0.10503,0.076881,-0.092973,-0.043499,-0.014608,0.11068
-0.65418,0.027434,-0.25766,0.12693,-0.19477,0.14179,-0.17405,-0.089347,0.037612,0.17249
-0.21436,0.069112,-0.22152,0.092876,-0.1877,0.11211,-0.17252,-0.087167,0.0053897,0.17702
0.48433,0.21995,-0.34745,0.32359,-0.018301,0.14455,-0.22179,-0.041628,-0.10459,0.098375
0.028811,0.046041,-0.37518,0.26586,-0.032347,0.16676,-0.16171,-0.046275,-0.045013,0.093369
0.19969,0.32556,-0.11889,0.10881,-0.092425,0.080839,-0.14552,-0.059919,-0.093851,0.11146
-0.46386,0.11507,-0.067543,-0.015109,-0.14619,0.090704,-0.098272,-0.07511,0.0033954,0.13717
-0.36785,0.59999,-0.081685,0.14,-0.03549,0.083103,-0.096634,-0.05864,-0.08953,0.069061
0.75628,0.43851,0.036864,0.07458,-0.040754,0.04865,-0.12498,-0.027675,-0.12776,0.065474
0.93681,0.72406,-0.060073,0.24938,-0.012225,0.047446,-0.17092,-0.041461,-0.19118,0.055575
-0.36291,0.26624,-0.34929,0.26066,-0.060987,0.11705,-0.081443,-0.069227,-0.010421,0.10315
-0.16276,0.4143,-0.050423,0.10485,-0.030453,0.078422,-0.054753,-0.010723,-0.051236,0.047342
0.18697,-0.027937,-0.23352,0.15544,-0.06609,0.10583,-0.10659,-0.040034,-0.017806,0.098844
-0.44739,-0.15441,-0.28887,0.10754,-0.11823,0.12798,-0.076099,-0.082252,0.05933,0.13485
-1.0619,-0.23519,-0.31704,0.089848,-0.10239,0.15423,-0.046278,-0.060427,0.11627,0.11394
-0.35536,-0.088756,-0.32292,0.092544,-0.11225,0.16099,-0.067172,-0.086257,0.06578,0.15778
-0.59519,0.0077056,-0.18561,0.046514,-0.1741,0.1152,-0.11855,-0.081886,0.029698,0.15069
-0.74203,-0.17258,-0.25504,0.050686,-0.16787,0.13571,-0.10717,-0.075915,0.081732,0.14619
-0.23375,-0.023815,-0.35203,0.17571,-0.11107,0.14897,-0.13578,-0.068756,0.018995,0.13063
-0.73102,-0.046485,-0.41883,0.21084,-0.076796,0.21295,-0.13281,-0.057676,0.034342,0.11848
-0.55834,-0.060413,-0.41122,0.22032,-0.056538,0.1904,-0.08992,-0.053827,0.047443,0.10123
-1.2949,-0.048276,-0.32333,0.13571,-0.085158,0.15057,-0.044406,-0.054264,0.10884,0.10751
-0.62275,0.28321,-0.38831,0.30037,-0.06222,0.14181,-0.090153,-0.069976,0.0015674,0.099786
-0.61443,-0.081883,-0.4297,0.18801,-0.091448,0.19617,-0.054226,-0.077258,0.079527,0.13704
-0.83161,-0.33874,-0.11522,-0.058933,-0.15837,0.098961,-0.086554,-0.044757,0.11455,0.11508
-1.509,-0.3543,-0.16919,-0.02522,-0.12212,0.12442,-0.032173,-0.037559,0.16003,0.10216
-1.1923,0.36752,-0.21277,0.17632,-0.050348,0.13226,-0.060833,-0.049383,0.028698,0.076232
0.33352,0.78536,-0.21601,0.33799,-0.021787,0.10057,-0.18207,-0.061834,-0.17091,0.07431
-0.12446,0.72572,-0.3119,0.38484,-0.021989,0.12477,-0.15678,-0.056671,-0.11534,0.071732
-0.59944,-0.11463,-0.31713,0.062308,-0.1129,0.16875,-0.065713,-0.064077,0.079461,0.14362
-0.53527,-0.11375,-0.33855,0.090073,-0.11945,0.17829,-0.12478,-0.067463,0.052529,0.13546
-0.40934,-0.072973,-0.29985,0.077131,-0.10764,0.16681,-0.086805,-0.065148,0.037416,0.13022
0.49392,0.2338,-0.36357,0.33351,-0.012651,0.13352,-0.19631,-0.02865,-0.11525,0.075319
-0.10514,-0.030217,-0.23806,0.034026,-0.15246,0.097719,-0.080033,-0.075083,0.045862,0.14909
-0.30963,-0.13749,-0.24616,0.036364,-0.15567,0.12859,-0.088706,-0.078588,0.074795,0.14852
-0.43277,-0.041425,-0.30463,0.06968,-0.10462,0.16157,-0.036947,-0.073014,0.072969,0.14011
-0.54096,-0.14182,-0.31808,0.056965,-0.11908,0.15723,-0.067351,-0.065358,0.077057,0.1452
-0.40876,-0.07357,-0.34201,0.13006,-0.081812,0.17564,-0.12134,-0.056762,0.027276,0.11817
-0.28621,0.71505,-0.19639,0.2801,-0.023172,0.10367,-0.1106,-0.046092,-0.11314,0.063011
-0.44918,0.55128,-0.38127,0.38653,-0.028816,0.14767,-0.13736,-0.050006,-0.08089,0.07605
-0.22774,-0.031839,-0.34187,0.14019,-0.098884,0.16598,-0.1108,-0.076657,0.011341,0.14178
0.88235,0.29485,-0.058866,0.16737,0.0060965,0.0097722,-0.11195,0.014803,-0.12379,0.019799
0.82104,0.44558,-0.16315,0.25157,-0.017261,0.043686,-0.14891,-0.021348,-0.13647,0.047423
-0.77012,0.068054,-0.17449,0.12218,-0.051818,0.090784,-0.076686,-0.01937,0.015338,0.079344
-1.1891,-0.17765,-0.19882,0.021798,-0.14175,0.13478,-0.089106,-0.049154,0.089844,0.12535
-0.45913,-0.053214,-0.18454,0.064714,-0.19977,0.11822,-0.16542,-0.063379,0.036874,0.15118
-1.3301,-0.19479,-0.07324,-0.042273,-0.079514,0.088585,-0.025794,-0.033229,0.10769,0.075286
-0.55303,0.45551,-0.30427,0.27993,-0.051389,0.11853,-0.097348,-0.069276,-0.039394,0.090801
-0.93385,-0.0093385,-0.1566,0.03235,-0.048004,0.074586,-0.016942,-0.035095,0.093669,0.068315
0.025037,0.0059789,0.028437,-0.058976,-0.058762,0.057503,-0.052248,0.00094635,0.016194,0.054657
-0.7363,0.061081,-0.19372,0.11653,-0.14263,0.12075,-0.1501,-0.06915,0.025657,0.1335
-0.75225,0.06314,-0.26274,0.14026,-0.18108,0.15117,-0.17011,-0.085489,0.031746,0.16579
-0.48426,-0.012172,-0.25157,0.10298,-0.20164,0.12672,-0.17329,-0.085915,0.038941,0.17751
0.72375,0.67056,-0.15513,0.29334,-0.013582,0.06798,-0.19246,-0.047806,-0.19409,0.064598
-0.3575,0.50993,-0.15626,0.18969,-0.027861,0.070803,-0.080949,-0.038374,-0.051202,0.052508
-0.80361,-0.071855,-0.16503,0.021342,-0.13821,0.097835,-0.072535,-0.05968,0.068263,0.10392
-1.5275,0.057512,-0.13502,0.071467,-0.080253,0.10876,-0.038507,-0.04007,0.068869,0.088983
-1.0482,0.26657,-0.10137,0.11767,-0.050794,0.071776,-0.035591,-0.022506,-0.0087761,0.061019
-0.91554,0.063723,-0.38101,0.15668,-0.087601,0.1804,-0.078765,-0.079313,0.057786,0.14007
-0.40612,-0.10653,-0.27406,0.027552,-0.17747,0.12737,-0.10554,-0.078155,0.08079,0.17263
-0.8356,-0.11088,-0.31361,0.056381,-0.1409,0.1795,-0.10998,-0.06105,0.083467,0.14615
-0.75328,-0.038865,-0.40057,0.11219,-0.14669,0.18879,-0.097704,-0.081723,0.075624,0.17117
-0.75572,-0.00075369,-0.39062,0.10831,-0.14009,0.18094,-0.072239,-0.088113,0.082409,0.17496
-0.56984,0.012829,-0.34103,0.094314,-0.13316,0.16702,-0.059444,-0.088637,0.070578,0.17112
-0.49028,-0.073482,-0.31111,0.076155,-0.12073,0.16417,-0.078567,-0.077558,0.059598,0.15064
-0.3648,0.0053295,-0.26005,0.080256,-0.2302,0.13538,-0.18059,-0.088762,0.052661,0.2014
-0.447,0.05022,-0.25425,0.082712,-0.22884,0.13879,-0.17204,-0.089325,0.044329,0.19315
-1.0279,-0.25772,-0.32083,0.062685,-0.14106,0.19233,-0.080417,-0.064861,0.12203,0.16817
-0.87563,-0.29714,-0.27902,0.052534,-0.11752,0.14793,-0.052801,-0.065657,0.11182,0.13343
-0.4189,0.052295,-0.14317,0.03728,-0.1302,0.11334,-0.099184,-0.080315,0.026622,0.15911
-0.74805,-0.12029,-0.33821,0.056817,-0.12957,0.1811,-0.052035,-0.064582,0.098005,0.15342
-0.95796,0.52771,-0.30162,0.29828,-0.046415,0.12074,-0.097387,-0.046685,-0.05739,0.063558
-1.1073,0.48379,-0.3079,0.29476,-0.0169,0.13771,-0.072072,-0.040646,-0.039973,0.048789
-0.57882,-0.097197,-0.32857,0.059808,-0.13168,0.17948,-0.047718,-0.069385,0.09077,0.16964
-0.47072,-0.10227,-0.33708,0.086973,-0.10711,0.18383,-0.047111,-0.082993,0.089383,0.16121
-0.22904,-0.026621,-0.3217,0.1017,-0.14266,0.14642,-0.11453,-0.095202,0.031106,0.1767
-0.59665,-0.096202,-0.33305,0.071265,-0.11605,0.1825,-0.039053,-0.070452,0.092353,0.15626
-0.42076,-0.052944,-0.29502,0.063948,-0.11917,0.1512,-0.035884,-0.065399,0.076312,0.14592
-0.43117,-0.022419,-0.28025,0.052012,-0.11534,0.14343,-0.034161,-0.076825,0.078668,0.15277
-0.42749,0.0033969,-0.26985,0.058395,-0.12975,0.12787,-0.05632,-0.083305,0.05902,0.15594
-0.17974,-0.073495,-0.23524,0.022939,-0.18886,0.10346,-0.10887,-0.066074,0.060988,0.1629
-0.84431,0.1033,-0.24003,0.14778,-0.14967,0.15376,-0.16203,-0.067657,0.022926,0.15349
-0.5667,0.048655,-0.054209,-0.030359,-0.15196,0.096269,-0.090355,-0.064651,0.033857,0.14448
-0.32841,0.26096,-0.018281,0.010977,-0.081092,0.075908,-0.079373,-0.072172,-0.019333,0.11814
-0.76259,0.1718,-0.37904,0.24289,-0.08014,0.18685,-0.10829,-0.079424,0.0051509,0.11803
-0.55126,-0.045077,-0.20155,0.062909,-0.16899,0.13425,-0.11789,-0.078737,0.037851,0.14072
-0.59792,0.3339,-0.40881,0.34873,-0.041506,0.162,-0.099668,-0.068135,-0.029478,0.09046
0.49914,0.79031,-0.2376,0.38908,-0.018371,0.093914,-0.178,-0.073135,-0.18931,0.075143
0.60565,0.59802,-0.36534,0.48646,-0.00099196,0.12958,-0.25936,-0.041762,-0.195,0.063118
-0.65897,0.71487,-0.11489,0.22389,-0.035836,0.085074,-0.083439,-0.034382,-0.095806,0.063448
0.7368,0.76294,-0.21043,0.3889,-0.019225,0.063287,-0.19978,-0.043072,-0.21385,0.067664
0.15535,0.82028,-0.23411,0.38152,-0.042557,0.085285,-0.13957,-0.061948,-0.16191,0.084344
0.19452,0.8858,-0.17809,0.33479,-0.016206,0.085378,-0.1408,-0.06286,-0.18438,0.071975
-0.28394,0.048452,-0.2918,0.10979,-0.18736,0.12963,-0.15918,-0.085971,0.032524,0.18431
-0.99519,-0.13733,-0.29655,0.10023,-0.1613,0.1762,-0.13689,-0.06284,0.088294,0.15133
-1.3865,0.0012405,-0.33942,0.17019,-0.13448,0.19655,-0.11671,-0.071422,0.072311,0.13704
-0.31674,-0.01309,-0.24113,0.079701,-0.18155,0.11721,-0.1475,-0.070868,0.044783,0.16583
-0.45862,-0.010843,-0.24747,0.071863,-0.20869,0.13149,-0.18358,-0.082039,0.040118,0.1784
-0.75581,-0.080345,-0.202,0.060738,-0.18804,0.13003,-0.14789,-0.061245,0.058243,0.14867
-0.66241,-0.1228,-0.22446,0.063571,-0.14266,0.12735,-0.084437,-0.062623,0.084792,0.13498
-1.0358,-0.25678,-0.19344,0.0056739,-0.17217,0.13256,-0.10011,-0.064382,0.12303,0.15591
-1.2855,-0.1745,-0.20985,0.057398,-0.12194,0.14334,-0.061082,-0.063593,0.12216,0.1158
-0.98428,-0.11248,-0.31819,0.14309,-0.090867,0.17034,-0.055614,-0.060057,0.094789,0.11211
-0.8048,-0.1192,-0.37257,0.17504,-0.072306,0.17688,-0.050665,-0.067734,0.08324,0.10511
-0.49356,-0.11341,-0.25384,0.064205,-0.15478,0.14865,-0.11094,-0.073314,0.079921,0.16344
-0.60615,-0.1624,-0.3187,0.058309,-0.12454,0.18118,-0.053982,-0.072084,0.10627,0.16386
-0.43254,-0.141,-0.29801,0.076556,-0.11928,0.17427,-0.063517,-0.074949,0.085835,0.14841
-0.76853,-0.15132,-0.37508,0.14527,-0.1074,0.18375,-0.042136,-0.082855,0.099677,0.1348
-0.34671,0.01843,-0.26407,0.082962,-0.22682,0.13568,-0.17767,-0.090058,0.042826,0.19285
-0.45805,-0.026355,-0.24665,0.077106,-0.21602,0.13601,-0.16633,-0.090243,0.058013,0.19006
-0.476,0.024245,-0.24619,0.076964,-0.22401,0.14031,-0.17123,-0.086739,0.048835,0.19031
-0.3251,0.0033988,-0.18471,0.061143,-0.17368,0.10232,-0.14147,-0.069408,0.04227,0.16124
-0.48432,-0.073819,-0.18928,0.058854,-0.19365,0.11179,-0.14947,-0.07091,0.057953,0.15048
-0.49399,-0.2338,-0.13083,-0.013345,-0.16631,0.098475,-0.12024,-0.044314,0.082316,0.14118
-0.71858,0.085893,-0.15226,0.086084,-0.12357,0.10805,-0.10988,-0.064504,0.017892,0.12504
-0.46696,0.11218,-0.20984,0.15635,-0.058911,0.08121,-0.073122,-0.058065,-0.0056795,0.069385
-1.3392,-0.16383,-0.13695,0.014148,-0.12608,0.12205,-0.071266,-0.041769,0.10301,0.11434
-1.3167,-0.24593,-0.13359,-0.026522,-0.14117,0.12022,-0.066337,-0.044525,0.11771,0.12882
0.12044,0.65703,-0.1267,0.27694,-0.028255,0.068291,-0.14396,-0.025817,-0.15149,0.065535
-0.60229,0.63592,-0.13112,0.23082,-0.027122,0.088019,-0.10302,-0.062367,-0.099866,0.076989
-0.85096,0.26593,-0.21662,0.18417,-0.043496,0.1126,-0.069486,-0.083117,-0.0086275,0.093796
-0.24852,0.62526,-0.20666,0.29475,-0.045503,0.094503,-0.14463,-0.042827,-0.11635,0.081047
0.91692,0.60512,-0.18292,0.33599,-0.045116,0.050903,-0.21047,-0.043741,-0.19212,0.094924
0.45673,0.23701,-0.22043,0.25579,-0.052978,0.059084,-0.14213,-0.052048,-0.087659,0.10265
-0.066987,0.68274,-0.18037,0.25851,-0.031218,0.10525,-0.11483,-0.094018,-0.11111,0.10682
0.29417,0.70963,-0.32791,0.43462,-0.018793,0.11655,-0.18683,-0.080635,-0.16056,0.091367
0.23946,0.60675,0.017093,0.13625,-0.038884,0.05889,-0.12608,-0.05862,-0.13751,0.081579
0.070312,0.58282,-0.0072533,0.11841,-0.047267,0.061152,-0.10152,-0.071899,-0.10896,0.08222
