4.3033e-06,0.0039892,-0.0049017,-0.0073132,0.0031063,-0.0060794,-0.00060625,0.0082451,0.0014934,-0.0062207,0.0019189,0.00072096,-0.00075843,0.00022991,-8.2115e-05,0.00017014,-0.00011222,-0.000178,-0.00054054,-0.00026816,-0.00064346,2.3751e-05,0.00010285,0.00012362,-0.00013487,6.0441e-05,0.00046016,4.6355e-05,-0.00029017,-0.0003098,-0.0003742
-0.00072144,0.013113,-0.01109,-0.016131,0.017132,-0.012409,-0.017755,0.0063466,0.016522,-0.00016095,0.020645,-0.00047439,0.00060781,-0.0012045,-0.00058591,-9.1002e-06,-0.00061027,0.00035537,-0.0019677,0.0015393,-0.00020423,-0.00031582,-0.000526,0.00052787,-9.7522e-05,-0.0010997,0.00019175,-0.00085491,0.0012742,-0.0013863,-0.00092873
-0.00044544,-0.012703,-0.01182,0.0093071,0.0092452,-0.0015554,0.011627,0.0023342,0.013311,0.0059878,-0.01092,0.00069957,-4.943e-05,0.00061075,-0.0012447,0.00087041,0.00090629,-0.00067911,0.00057251,0.00091089,-0.001118,0.00035879,-4.0113e-06,1.3295e-05,-0.00043501,2.5414e-05,-0.0010264,0.00049919,-0.00088222,0.0002561,-0.00043628
-0.0011541,-0.020349,-0.020228,0.017268,0.014382,-0.0071954,0.018426,-0.003648,0.019404,0.0025638,-0.019435,-3.4387e-05,-0.00031258,-0.00038192,-0.0016292,0.00052457,-0.00096831,0.00022051,0.0011561,0.0011114,-0.00047115,-0.00067535,-0.00018549,0.00061992,0.00043414,0.0010429,-2.8643e-06,0.00017152,-0.00091623,-0.00027778,-9.1177e-05
-0.00064188,0.0067208,-0.0059397,-0.0084939,0.0084563,-0.0066913,-0.0087115,0.0039445,0.0088645,-0.00047343,0.011234,-0.00070315,0.0002303,-0.0010454,-0.00069994,0.00034695,-0.00032193,0.00047359,-0.00025444,0.00064478,-0.00063659,-0.00044457,-0.00024355,0.00045614,0.0010182,-0.00055619,-4.4196e-05,4.097e-05,0.00082153,-0.0007063,-4.5176e-05
-0.00061052,-0.010381,-0.0090968,0.0065576,0.0074227,0.00070506,0.0095823,0.0054956,0.011365,0.0078464,-0.007465,8.4868e-05,0.00027357,0.00061059,-0.00020632,0.00039591,5.8992e-05,-0.00037657,-0.0003298,0.00027791,-0.001276,0.00032413,1.2258e-05,-0.00015259,-0.0013934,0.00018763,0.00029834,-0.00028064,-8.4152e-05,-0.00028075,9.2882e-05
-0.0011911,-0.018805,-0.019168,0.016853,0.013818,-0.008376,0.017629,-0.0066273,0.017957,-0.00042999,-0.019692,-0.00023887,-0.0012271,-0.00051784,-0.0017515,0.00010624,0.00027085,0.00057153,0.0010182,0.00076457,0.00011074,-0.0003773,-0.00031711,0.00026787,5.8804e-06,0.00049533,-0.0003235,0.00021848,-0.0010672,-0.00056567,-0.00074601
-0.0006992,-0.012429,-0.012466,0.010728,0.0090819,-0.0045017,0.011518,-0.0026918,0.012146,0.0017111,-0.012463,-0.00010411,-0.0012577,-0.00042172,-0.0012906,0.00016262,0.00055733,0.00055654,-0.0001016,0.00050809,-0.00044169,-0.0004071,0.00023094,0.00045977,-0.00050236,0.0014092,-0.00039121,0.00050022,-8.9704e-05,-0.00042729,-0.00044984
-0.00080061,0.0093842,-0.010451,-0.015742,0.0094754,-0.012536,-0.0057941,0.014855,0.0075264,-0.0093365,0.011419,-8.9762e-06,0.00087045,-0.0001503,0.0001154,-0.00010661,-0.00064836,-0.00044916,-0.00045485,0.0002828,-0.00042946,0.00013026,7.506e-05,0.00064782,-0.00038873,0.0004453,-0.0016589,0.00027695,-0.00089377,9.9311e-05,0.001538
-0.00049993,0.0060084,-0.0058889,-0.00854,0.0069824,-0.0069663,-0.0060185,0.0063839,0.0070233,-0.0028684,0.0094789,-5.9848e-05,0.00031002,-0.00037345,-0.00083884,-3.6624e-05,-0.00017536,-0.00013954,-0.00086047,0.00048653,7.1687e-05,0.00031256,-0.00088552,-0.00055297,-2.1823e-06,-0.0006759,-6.4553e-05,0.00020908,0.0004936,-0.0010501,0.00027874
-0.0012166,-0.028329,-0.026456,0.020777,0.018067,-0.0057863,0.022433,0.0013161,0.023043,0.0086391,-0.019035,0.00029707,-0.000667,0.00014472,-0.0013374,0.00059935,0.00030156,0.0004361,-0.00012686,0.0014942,-0.0016944,-0.00074564,-0.00013522,0.00092153,0.00053571,0.0012183,0.00032551,-7.8906e-06,6.0298e-07,0.00033585,-0.00017759
-0.00076215,0.013166,-0.016265,-0.023215,0.0075087,-0.018743,0.002019,0.025393,-0.00037964,-0.019123,-0.0004448,0.0017314,-3.5831e-05,2.8391e-05,0.00034731,-0.001211,5.0293e-05,-0.0013925,0.00014432,0.001364,0.0008697,-0.001401,0.00055187,-0.0019661,-0.00014805,0.00051786,-0.0017741,0.0016599,0.00013209,0.00057337,0.00025638
-0.0012422,-0.02907,-0.029599,0.025829,0.018808,-0.014924,0.023601,-0.013897,0.02125,-0.0047731,-0.022914,-0.0012241,-0.00094755,-0.00081794,-0.00042895,-0.00027449,0.00012564,0.00027812,0.00090312,0.00049691,-0.00036773,-0.00084427,-0.00011396,0.00047603,-0.00045345,7.2912e-05,-0.00085764,3.9585e-05,-0.0010054,-0.0002667,-0.00061019
-0.0012615,-0.028901,-0.030501,0.02777,0.020029,-0.017922,0.025989,-0.019223,0.023875,-0.010109,-0.028461,-0.0018482,-0.00087883,-0.0014441,-0.0002087,-0.00059748,-0.00035194,0.00049386,0.00047732,5.3651e-05,0.00052723,-0.00076045,-0.00089513,-0.00039125,-0.00025755,-0.00099696,0.00070683,-0.00022163,-0.00037213,-0.00035119,-0.00030387
-0.00098877,-0.027639,-0.028565,0.025423,0.018454,-0.015406,0.023819,-0.015351,0.021896,-0.0063054,-0.025038,-0.0017746,-0.00040653,-0.0014294,-0.00022696,-0.00053794,-0.00052985,0.00028478,-0.00028552,0.00017582,0.00043692,-0.00054282,-5.318e-06,-0.0001228,-0.0002576,-0.00011089,9.3193e-05,0.00036141,-0.00079071,-0.00079929,-0.00045569
-0.0011917,-0.027564,-0.023797,0.016794,0.01704,0.00061158,0.020799,0.011107,0.023001,0.01662,-0.014591,0.00070208,0.0002044,0.00072309,-0.0014836,0.0007106,0.00031641,0.00030073,-0.00032213,0.0012691,-0.0020499,-0.00056344,8.3139e-05,0.00049688,4.3537e-06,0.0016821,0.00045989,-0.00029329,-0.00011452,0.0010969,0.0005366
-0.0012166,0.017326,-0.01941,-0.027948,0.014906,-0.022818,-0.0076755,0.026576,0.010568,-0.018338,0.015577,0.00052823,0.00093842,-0.00040321,-0.000269,-0.0007125,3.658e-05,-0.00070503,-0.00053332,0.0015582,0.0002419,-0.00011888,-0.00021729,-0.00054168,0.00023043,0.00071295,-0.0012195,8.1769e-06,0.00043347,-0.00035332,0.00086251
-0.0012402,0.016881,-0.017688,-0.025438,0.016918,-0.020631,-0.01267,0.021193,0.014973,-0.013257,0.021067,-1.511e-05,0.00061413,-0.0010198,-0.0009054,-0.00049416,-0.00041218,-0.00063132,-0.00096031,0.0015048,8.3491e-05,0.00028234,-0.00077256,0.00012457,0.00043133,0.0002525,-0.00070032,0.00013953,0.00045785,-0.00093424,0.0001829
-0.0011922,0.015922,-0.015208,-0.021827,0.018171,-0.017368,-0.016721,0.014385,0.018069,-0.0069354,0.023928,-0.0006368,0.00077012,-0.0012757,-0.00073036,-0.00027615,-0.00036534,-0.0001631,-0.0012537,0.00078095,-0.00045036,4.1869e-06,-0.00036994,0.0012172,-0.00011499,-8.9865e-05,0.00019714,-8.5131e-05,0.00030041,-0.0014568,-0.00010892
-0.0010458,-0.02527,-0.019106,0.010927,0.016499,0.010184,0.020176,0.024163,0.024368,0.025248,-0.0096116,0.0016739,0.000392,0.0014411,-0.0012775,0.0017735,0.00054813,0.00043954,-0.00051044,0.00098056,-0.0019205,-0.00057941,-0.00024454,0.00020995,0.00013193,-0.0001407,0.0016246,-1.964e-05,-0.00062599,0.0018234,0.00038919
-0.0012166,-0.028391,-0.026527,0.020739,0.016037,-0.0079004,0.018872,-0.0026717,0.017057,0.0046149,-0.013663,0.00051016,-0.00081102,-0.00010444,-0.00086029,0.00060686,-6.1117e-05,-0.00029737,0.00051942,0.0013767,-0.0013365,-0.00022323,0.00063424,0.00051506,3.7564e-05,0.0014795,-0.00038956,0.00017069,-1.4747e-06,-0.00041955,-0.00018336
